,Term,AffectCategory,Flag,Synonym_1,Synonym_2,Synonym_3,Synonym_4,AffectCategory_#,negative,positive,fear,anger,trust,sadness,disgust,joy,anticip,surprise,features
230368,illiterate ,disgust,1,ignorance,,,,7,1,0,0,0,0,0,0,0,0,0,illiterate ignoranc
230380,hellish ,fear,1,hell,,,,3,1,0,0,0,0,0,0,0,0,0,hellish hell
230381,hellish ,anger,1,hell,,,,4,1,0,0,0,0,0,0,0,0,0,hellish hell
230387,hellish ,sadness,1,hell,,,,6,1,0,0,0,0,0,0,0,0,0,hellish hell
230400,injection ,fear,1,insertion,,,,3,1,0,0,0,0,0,0,0,0,0,injection inserti
230417,isolate ,sadness,1,disjunction,,,,6,1,0,0,0,0,0,0,0,0,0,isolate disjuncti
230449,commemorate ,joy,1,celebration,,,,8,1,0,0,0,0,0,0,0,0,0,commemorate celebrati
230497,demise ,sadness,1,lending,,,,6,1,0,0,0,0,0,0,0,0,0,demise lending
230513,heavenly ,trust,1,world,,,,5,1,0,0,0,0,0,0,0,0,0,heavenly world
230519,heavenly ,joy,1,world,,,,8,1,0,0,0,0,0,0,0,0,0,heavenly world
230563,rapt ,trust,1,attention,,,,5,1,0,0,0,0,0,0,0,0,0,rapt attenti
230564,rapt ,surprise,1,attention,,,,10,1,0,0,0,0,0,0,0,0,0,rapt attenti
230569,rapt ,joy,1,attention,,,,8,1,0,0,0,0,0,0,0,0,0,rapt attenti
230570,eradication ,fear,1,fewness,,,,3,1,0,0,0,0,0,0,0,0,0,radication fewness
230571,eradication ,anger,1,fewness,,,,4,1,0,0,0,0,0,0,0,0,0,radication fewness
230578,eradication ,disgust,1,fewness,,,,7,1,0,0,0,0,0,0,0,0,0,radication fewness
230687,hatred ,sadness,1,dislike,,,,6,1,0,0,0,0,0,0,0,0,0,hatred dislik
230688,hatred ,disgust,1,dislike,,,,7,1,0,0,0,0,0,0,0,0,0,hatred dislik
230722,interim ,anticip,1,synchronism,,,,9,1,0,0,0,0,0,0,0,0,0,interim synchronism
230750,tempest ,fear,1,violence,,,,3,1,0,0,0,0,0,0,0,0,0,tempest violenc
230751,tempest ,anger,1,violence,,,,4,1,0,0,0,0,0,0,0,0,0,tempest violenc
230810,unemployed ,fear,1,inaction,,,,3,1,0,0,0,0,0,0,0,0,0,unemployed inacti
230817,unemployed ,sadness,1,inaction,,,,6,1,0,0,0,0,0,0,0,0,0,unemployed inacti
230833,sponsor ,trust,1,security,,,,5,1,0,0,0,0,0,0,0,0,0,sponsor security
230912,revere ,anticip,1,worship, fall down, aspire,,9,1,0,0,0,0,0,0,0,0,0,revere worship fall down aspir
230913,revere ,trust,1,worship, fall down, aspire,,5,1,0,0,0,0,0,0,0,0,0,revere worship fall down aspir
230919,revere ,joy,1,worship, fall down, aspire,,8,1,0,0,0,0,0,0,0,0,0,revere worship fall down aspir
230970,suicide ,fear,1,killing,,,,3,1,0,0,0,0,0,0,0,0,0,suicide killing
230971,suicide ,anger,1,killing,,,,4,1,0,0,0,0,0,0,0,0,0,suicide killing
230977,suicide ,sadness,1,killing,,,,6,1,0,0,0,0,0,0,0,0,0,suicide killing
230993,durability ,trust,1,permanence,,,,5,1,0,0,0,0,0,0,0,0,0,durability permanenc
231060,superstitious ,fear,1,credulity,,,,3,1,0,0,0,0,0,0,0,0,0,superstitious credulity
231062,superstitious ,anticip,1,credulity,,,,9,1,0,0,0,0,0,0,0,0,0,superstitious credulity
231098,garbage ,disgust,1,relinquishment,,,,7,1,0,0,0,0,0,0,0,0,0,garbage relinquishment
231133,consistency ,trust,1,uniformity,,,,5,1,0,0,0,0,0,0,0,0,0,consistency uniformity
231192,vow ,anticip,1,worship,,,,9,1,0,0,0,0,0,0,0,0,0,vow worship
231193,vow ,trust,1,worship,,,,5,1,0,0,0,0,0,0,0,0,0,vow worship
231199,vow ,joy,1,worship,,,,8,1,0,0,0,0,0,0,0,0,0,vow worship
231203,omniscient ,trust,1,knowledge,,,,5,1,0,0,0,0,0,0,0,0,0,mniscient knowledg
231242,commemoration ,anticip,1,celebration,,,,9,1,0,0,0,0,0,0,0,0,0,commemoration celebrati
231249,commemoration ,joy,1,celebration,,,,8,1,0,0,0,0,0,0,0,0,0,commemoration celebrati
231251,perversion ,anger,1,falsehood,,,,4,1,0,0,0,0,0,0,0,0,0,perversion falsehood
231257,perversion ,sadness,1,falsehood,,,,6,1,0,0,0,0,0,0,0,0,0,perversion falsehood
231258,perversion ,disgust,1,falsehood,,,,7,1,0,0,0,0,0,0,0,0,0,perversion falsehood
231262,resultant ,anticip,1,effect,,,,9,1,0,0,0,0,0,0,0,0,0,resultant effect
231290,police ,fear,1,jurisdiction,,,,3,1,0,0,0,0,0,0,0,0,0,police jurisdicti
231293,police ,trust,1,jurisdiction,,,,5,1,0,0,0,0,0,0,0,0,0,police jurisdicti
231333,darling ,trust,1,love,,,,5,1,0,0,0,0,0,0,0,0,0,darling lov
231339,darling ,joy,1,love,,,,8,1,0,0,0,0,0,0,0,0,0,darling lov
231378,impurity ,disgust,1,uncleanness,,,,7,1,0,0,0,0,0,0,0,0,0,impurity uncleanness
231493,loyalty ,trust,1,obedience,,,,5,1,0,0,0,0,0,0,0,0,0,loyalty obedienc
231519,banquet ,joy,1,food,,,,8,1,0,0,0,0,0,0,0,0,0,banquet food
231533,resources ,trust,1,wealth, substance, means,,5,1,0,0,0,0,0,0,0,0,0,resources wealth substance means
231540,abomination ,fear,1,hate, aversion, enemy,,3,1,0,0,0,0,0,0,0,0,0,abomination hate aversion enemy
231541,abomination ,anger,1,hate, aversion, enemy,,4,1,0,0,0,0,0,0,0,0,0,abomination hate aversion enemy
231548,abomination ,disgust,1,hate, aversion, enemy,,7,1,0,0,0,0,0,0,0,0,0,abomination hate aversion enemy
231582,virginity ,anticip,1,purity,,,,9,1,0,0,0,0,0,0,0,0,0,virginity purity
231597,gloom ,sadness,1,darkness,,,,6,1,0,0,0,0,0,0,0,0,0,gloom darkness
231614,occasional ,surprise,1,uncertainty,,,,10,1,0,0,0,0,0,0,0,0,0,ccasional uncertainty
231710,abduction ,fear,1,experiment, induction, deduction,,3,1,0,0,0,0,0,0,0,0,0,abduction experiment induction deducti
231714,abduction ,surprise,1,experiment, induction, deduction,,10,1,0,0,0,0,0,0,0,0,0,abduction experiment induction deducti
231730,flinch ,fear,1,fear, shy, wince,,3,1,0,0,0,0,0,0,0,0,0,flinch fear shy winc
231737,flinch ,sadness,1,fear, shy, wince,,6,1,0,0,0,0,0,0,0,0,0,flinch fear shy winc
231743,frank ,trust,1,manifestation, in the foreground, clear,,5,1,0,0,0,0,0,0,0,0,0,frank manifestation in the foreground clear
231811,effigy ,anger,1,representation,,,,4,1,0,0,0,0,0,0,0,0,0,ffigy representati
231921,remiss ,anger,1,neglect, careless, thoughtless,,4,1,0,0,0,0,0,0,0,0,0,remiss neglect careless thoughtless
231927,remiss ,sadness,1,neglect, careless, thoughtless,,6,1,0,0,0,0,0,0,0,0,0,remiss neglect careless thoughtless
231928,remiss ,disgust,1,neglect, careless, thoughtless,,7,1,0,0,0,0,0,0,0,0,0,remiss neglect careless thoughtless
232040,unbridled ,fear,1,laxity,,,,3,1,0,0,0,0,0,0,0,0,0,unbridled laxity
232052,buddy ,anticip,1,accompaniment,,,,9,1,0,0,0,0,0,0,0,0,0,buddy accompaniment
232059,buddy ,joy,1,accompaniment,,,,8,1,0,0,0,0,0,0,0,0,0,buddy accompaniment
232079,thankful ,joy,1,gratitude,,,,8,1,0,0,0,0,0,0,0,0,0,thankful gratitud
232119,carol ,joy,1,cheerfulness, rejoice, enliven,,8,1,0,0,0,0,0,0,0,0,0,carol cheerfulness rejoice enliv
232132,salary ,anticip,1,reward,,,,9,1,0,0,0,0,0,0,0,0,0,salary reward
232133,salary ,trust,1,reward,,,,5,1,0,0,0,0,0,0,0,0,0,salary reward
232139,salary ,joy,1,reward,,,,8,1,0,0,0,0,0,0,0,0,0,salary reward
232190,fluctuation ,fear,1,irresolution,,,,3,1,0,0,0,0,0,0,0,0,0,fluctuation irresoluti
232191,fluctuation ,anger,1,irresolution,,,,4,1,0,0,0,0,0,0,0,0,0,fluctuation irresoluti
232240,regulatory ,fear,1,legality,,,,3,1,0,0,0,0,0,0,0,0,0,regulatory legality
232272,exciting ,anticip,1,excitation,,,,9,1,0,0,0,0,0,0,0,0,0,xciting excitati
232279,exciting ,joy,1,excitation,,,,8,1,0,0,0,0,0,0,0,0,0,xciting excitati
232320,scalpel ,fear,1,sharpness,,,,3,1,0,0,0,0,0,0,0,0,0,scalpel sharpness
232332,vindication ,anticip,1,counter evidence,,,,9,1,0,0,0,0,0,0,0,0,0,vindication counter evidenc
232333,vindication ,trust,1,counter evidence,,,,5,1,0,0,0,0,0,0,0,0,0,vindication counter evidenc
232339,vindication ,joy,1,counter evidence,,,,8,1,0,0,0,0,0,0,0,0,0,vindication counter evidenc
232434,bonus ,surprise,1,redundancy, bonanza, expletive,,10,1,0,0,0,0,0,0,0,0,0,bonus redundancy bonanza expletiv
232439,bonus ,joy,1,redundancy, bonanza, expletive,,8,1,0,0,0,0,0,0,0,0,0,bonus redundancy bonanza expletiv
232459,create ,joy,1,imagination,,,,8,1,0,0,0,0,0,0,0,0,0,create imaginati
232468,flea ,disgust,1,uncleanness,,,,7,1,0,0,0,0,0,0,0,0,0,flea uncleanness
232480,banish ,fear,1,ejection, throw up, eject,,3,1,0,0,0,0,0,0,0,0,0,banish ejection throw up eject
232481,banish ,anger,1,ejection, throw up, eject,,4,1,0,0,0,0,0,0,0,0,0,banish ejection throw up eject
232487,banish ,sadness,1,ejection, throw up, eject,,6,1,0,0,0,0,0,0,0,0,0,banish ejection throw up eject
232488,banish ,disgust,1,ejection, throw up, eject,,7,1,0,0,0,0,0,0,0,0,0,banish ejection throw up eject
232497,regret ,sadness,1,regret,,,,6,1,0,0,0,0,0,0,0,0,0,regret regret
232511,friction ,anger,1,friction,,,,4,1,0,0,0,0,0,0,0,0,0,friction fricti
232521,mistress ,anger,1,slut, gallant, wanton,,4,1,0,0,0,0,0,0,0,0,0,mistress slut gallant want
232528,mistress ,disgust,1,slut, gallant, wanton,,7,1,0,0,0,0,0,0,0,0,0,mistress slut gallant want
232557,squall ,sadness,1,cry, roar, howl,,6,1,0,0,0,0,0,0,0,0,0,squall cry roar howl
232560,obliteration ,fear,1,inexistence,,,,3,1,0,0,0,0,0,0,0,0,0,bliteration inexistenc
232617,shack ,sadness,1,abode,,,,6,1,0,0,0,0,0,0,0,0,0,shack abod
232618,shack ,disgust,1,abode,,,,7,1,0,0,0,0,0,0,0,0,0,shack abod
232652,continuation ,anticip,1,continuance in action, continuance, prolongation,,9,1,0,0,0,0,0,0,0,0,0,continuation continuance in action continuance prolongati
232682,delivery ,anticip,1,giving, endowment, dispensation,,9,1,0,0,0,0,0,0,0,0,0,delivery giving endowment dispensati
232709,delicious ,joy,1,savoriness,,,,8,1,0,0,0,0,0,0,0,0,0,delicious savoriness
232727,meltdown ,sadness,1,cessation,,,,6,1,0,0,0,0,0,0,0,0,0,meltdown cessati
232753,judicial ,trust,1,tribunal,,,,5,1,0,0,0,0,0,0,0,0,0,judicial tribunal
232760,disaster ,fear,1,adversity,,,,3,1,0,0,0,0,0,0,0,0,0,disaster adversity
232767,disaster ,sadness,1,adversity,,,,6,1,0,0,0,0,0,0,0,0,0,disaster adversity
232787,rumor ,sadness,1,publication,,,,6,1,0,0,0,0,0,0,0,0,0,rumor publicati
232811,irritability ,anger,1,irascibility,,,,4,1,0,0,0,0,0,0,0,0,0,irritability irascibility
232862,inviting ,anticip,1,pleasurableness,,,,9,1,0,0,0,0,0,0,0,0,0,inviting pleasurableness
232863,inviting ,trust,1,pleasurableness,,,,5,1,0,0,0,0,0,0,0,0,0,inviting pleasurableness
232864,inviting ,surprise,1,pleasurableness,,,,10,1,0,0,0,0,0,0,0,0,0,inviting pleasurableness
232869,inviting ,joy,1,pleasurableness,,,,8,1,0,0,0,0,0,0,0,0,0,inviting pleasurableness
232870,executioner ,fear,1,destroyer,,,,3,1,0,0,0,0,0,0,0,0,0,xecutioner destroyer
232871,executioner ,anger,1,destroyer,,,,4,1,0,0,0,0,0,0,0,0,0,xecutioner destroyer
232877,executioner ,sadness,1,destroyer,,,,6,1,0,0,0,0,0,0,0,0,0,xecutioner destroyer
232892,sonar ,anticip,1,depth,,,,9,1,0,0,0,0,0,0,0,0,0,sonar depth
232941,disgust ,anger,1,dislike, loathing, turn,,4,1,0,0,0,0,0,0,0,0,0,disgust dislike loathing tur
232948,disgust ,disgust,1,dislike, loathing, turn,,7,1,0,0,0,0,0,0,0,0,0,disgust dislike loathing tur
232993,probity ,trust,1,probity,,,,5,1,0,0,0,0,0,0,0,0,0,probity probity
233053,excellence ,trust,1,skill,,,,5,1,0,0,0,0,0,0,0,0,0,xcellence skill
233059,excellence ,joy,1,skill,,,,8,1,0,0,0,0,0,0,0,0,0,xcellence skill
233063,oracle ,trust,1,sage,,,,5,1,0,0,0,0,0,0,0,0,0,racle sag
233077,desolation ,sadness,1,pain, unhappiness, misery,,6,1,0,0,0,0,0,0,0,0,0,desolation pain unhappiness misery
233149,shining ,joy,1,beauty,,,,8,1,0,0,0,0,0,0,0,0,0,shining beauty
233150,pestilence ,fear,1,disease,,,,3,1,0,0,0,0,0,0,0,0,0,pestilence diseas
233158,pestilence ,disgust,1,disease,,,,7,1,0,0,0,0,0,0,0,0,0,pestilence diseas
233163,instruction ,trust,1,teaching, tutelage, guidance,,5,1,0,0,0,0,0,0,0,0,0,instruction teaching tutelage guidanc
233177,cumbersome ,sadness,1,withering, oppressive, ruinous,,6,1,0,0,0,0,0,0,0,0,0,cumbersome withering oppressive ruinous
233200,shipwreck ,fear,1,destruction,,,,3,1,0,0,0,0,0,0,0,0,0,shipwreck destructi
233207,shipwreck ,sadness,1,destruction,,,,6,1,0,0,0,0,0,0,0,0,0,shipwreck destructi
233221,sinner ,anger,1,impiety,,,,4,1,0,0,0,0,0,0,0,0,0,sinner impiety
233228,sinner ,disgust,1,impiety,,,,7,1,0,0,0,0,0,0,0,0,0,sinner impiety
233278,aghast ,disgust,1,disappointment,,,,7,1,0,0,0,0,0,0,0,0,0,aghast disappointment
233291,compress ,anger,1,density, squeeze, condense,,4,1,0,0,0,0,0,0,0,0,0,compress density squeeze condens
233304,vanish ,surprise,1,escape, disappear, get off,,10,1,0,0,0,0,0,0,0,0,0,vanish escape disappear get off
233363,consecration ,trust,1,piety, sanctity, humility,,5,1,0,0,0,0,0,0,0,0,0,consecration piety sanctity humility
233369,consecration ,joy,1,piety, sanctity, humility,,8,1,0,0,0,0,0,0,0,0,0,consecration piety sanctity humility
233374,coincidence ,surprise,1,coexistence, rencontre, meeting,,10,1,0,0,0,0,0,0,0,0,0,coincidence coexistence rencontre meeting
233410,scorpion ,fear,1,painfulness,,,,3,1,0,0,0,0,0,0,0,0,0,scorpion painfulness
233427,napkin ,sadness,1,cleanness,,,,6,1,0,0,0,0,0,0,0,0,0,apkin cleanness
233457,inability ,sadness,1,unskillfulness,,,,6,1,0,0,0,0,0,0,0,0,0,inability unskillfulness
233470,surprise ,fear,1,inexpectation,,,,3,1,0,0,0,0,0,0,0,0,0,surprise inexpectati
233474,surprise ,surprise,1,inexpectation,,,,10,1,0,0,0,0,0,0,0,0,0,surprise inexpectati
233479,surprise ,joy,1,inexpectation,,,,8,1,0,0,0,0,0,0,0,0,0,surprise inexpectati
233511,deny ,anger,1,unbelief, dispute, challenge,,4,1,0,0,0,0,0,0,0,0,0,deny unbelief dispute challeng
233527,morbid ,sadness,1,disease,,,,6,1,0,0,0,0,0,0,0,0,0,morbid diseas
233602,invocation ,anticip,1,request,,,,9,1,0,0,0,0,0,0,0,0,0,invocation request
233603,invocation ,trust,1,request,,,,5,1,0,0,0,0,0,0,0,0,0,invocation request
233610,dying ,fear,1,death,,,,3,1,0,0,0,0,0,0,0,0,0,dying death
233611,dying ,anger,1,death,,,,4,1,0,0,0,0,0,0,0,0,0,dying death
233617,dying ,sadness,1,death,,,,6,1,0,0,0,0,0,0,0,0,0,dying death
233618,dying ,disgust,1,death,,,,7,1,0,0,0,0,0,0,0,0,0,dying death
233633,statement ,trust,1,description,,,,5,1,0,0,0,0,0,0,0,0,0,statement descripti
233640,recklessness ,fear,1,neglect,,,,3,1,0,0,0,0,0,0,0,0,0,recklessness neglect
233641,recklessness ,anger,1,neglect,,,,4,1,0,0,0,0,0,0,0,0,0,recklessness neglect
233644,recklessness ,surprise,1,neglect,,,,10,1,0,0,0,0,0,0,0,0,0,recklessness neglect
233648,recklessness ,disgust,1,neglect,,,,7,1,0,0,0,0,0,0,0,0,0,recklessness neglect
233720,grim ,fear,1,painfulness,,,,3,1,0,0,0,0,0,0,0,0,0,grim painfulness
233721,grim ,anger,1,painfulness,,,,4,1,0,0,0,0,0,0,0,0,0,grim painfulness
233722,grim ,anticip,1,painfulness,,,,9,1,0,0,0,0,0,0,0,0,0,grim painfulness
233727,grim ,sadness,1,painfulness,,,,6,1,0,0,0,0,0,0,0,0,0,grim painfulness
233728,grim ,disgust,1,painfulness,,,,7,1,0,0,0,0,0,0,0,0,0,grim painfulness
233731,scorn ,anger,1,contempt,,,,4,1,0,0,0,0,0,0,0,0,0,scorn contempt
233751,vulgarity ,anger,1,vulgarity,,,,4,1,0,0,0,0,0,0,0,0,0,vulgarity vulgarity
233757,vulgarity ,sadness,1,vulgarity,,,,6,1,0,0,0,0,0,0,0,0,0,vulgarity vulgarity
233758,vulgarity ,disgust,1,vulgarity,,,,7,1,0,0,0,0,0,0,0,0,0,vulgarity vulgarity
233798,speck ,disgust,1,blemish,,,,7,1,0,0,0,0,0,0,0,0,0,speck blemish
233830,frenzied ,fear,1,insanity,,,,3,1,0,0,0,0,0,0,0,0,0,frenzied insanity
233831,frenzied ,anger,1,insanity,,,,4,1,0,0,0,0,0,0,0,0,0,frenzied insanity
233860,horror ,fear,1,fear,,,,3,1,0,0,0,0,0,0,0,0,0,horror fear
233864,horror ,surprise,1,fear,,,,10,1,0,0,0,0,0,0,0,0,0,horror fear
233868,horror ,disgust,1,fear,,,,7,1,0,0,0,0,0,0,0,0,0,horror fear
233940,tyrant ,fear,1,master,,,,3,1,0,0,0,0,0,0,0,0,0,tyrant master
233941,tyrant ,anger,1,master,,,,4,1,0,0,0,0,0,0,0,0,0,tyrant master
233948,tyrant ,disgust,1,master,,,,7,1,0,0,0,0,0,0,0,0,0,tyrant master
233953,statistical ,trust,1,numeration,,,,5,1,0,0,0,0,0,0,0,0,0,statistical numerati
233961,separatist ,anger,1,dissent,,,,4,1,0,0,0,0,0,0,0,0,0,separatist dissent
233968,separatist ,disgust,1,dissent,,,,7,1,0,0,0,0,0,0,0,0,0,separatist dissent
233978,smut ,disgust,1,impurity,,,,7,1,0,0,0,0,0,0,0,0,0,smut impurity
233983,banker ,trust,1,treasurer,,,,5,1,0,0,0,0,0,0,0,0,0,banker treasurer
234008,parrot ,disgust,1,loquacity,,,,7,1,0,0,0,0,0,0,0,0,0,parrot loquacity
234047,suppress ,sadness,1,concealment, sink, ignore,,6,1,0,0,0,0,0,0,0,0,0,suppress concealment sink ignor
234130,traitor ,fear,1,disobedience,,,,3,1,0,0,0,0,0,0,0,0,0,traitor disobedienc
234131,traitor ,anger,1,disobedience,,,,4,1,0,0,0,0,0,0,0,0,0,traitor disobedienc
234137,traitor ,sadness,1,disobedience,,,,6,1,0,0,0,0,0,0,0,0,0,traitor disobedienc
234138,traitor ,disgust,1,disobedience,,,,7,1,0,0,0,0,0,0,0,0,0,traitor disobedienc
234180,haze ,fear,1,uncertainty,,,,3,1,0,0,0,0,0,0,0,0,0,haze uncertainty
234250,casket ,fear,1,receptacle,,,,3,1,0,0,0,0,0,0,0,0,0,casket receptacl
234257,casket ,sadness,1,receptacle,,,,6,1,0,0,0,0,0,0,0,0,0,casket receptacl
234268,debauchery ,disgust,1,impurity,,,,7,1,0,0,0,0,0,0,0,0,0,debauchery impurity
234328,manure ,disgust,1,uncleanness,,,,7,1,0,0,0,0,0,0,0,0,0,manure uncleanness
234370,destination ,fear,1,end,,,,3,1,0,0,0,0,0,0,0,0,0,destination end
234372,destination ,anticip,1,end,,,,9,1,0,0,0,0,0,0,0,0,0,destination end
234374,destination ,surprise,1,end,,,,10,1,0,0,0,0,0,0,0,0,0,destination end
234377,destination ,sadness,1,end,,,,6,1,0,0,0,0,0,0,0,0,0,destination end
234379,destination ,joy,1,end,,,,8,1,0,0,0,0,0,0,0,0,0,destination end
234390,scar ,fear,1,blemish,,,,3,1,0,0,0,0,0,0,0,0,0,scar blemish
234397,scar ,sadness,1,blemish,,,,6,1,0,0,0,0,0,0,0,0,0,scar blemish
234398,scar ,disgust,1,blemish,,,,7,1,0,0,0,0,0,0,0,0,0,scar blemish
234420,cowardly ,fear,1,irresolution,,,,3,1,0,0,0,0,0,0,0,0,0,cowardly irresoluti
234463,communion ,trust,1,party,,,,5,1,0,0,0,0,0,0,0,0,0,communion party
234469,communion ,joy,1,party,,,,8,1,0,0,0,0,0,0,0,0,0,communion party
234550,hide ,fear,1,covering,,,,3,1,0,0,0,0,0,0,0,0,0,hide covering
234613,antiseptic ,trust,1,remedy,,,,5,1,0,0,0,0,0,0,0,0,0,antiseptic remedy
234623,admiration ,trust,1,love,,,,5,1,0,0,0,0,0,0,0,0,0,admiration lov
234629,admiration ,joy,1,love,,,,8,1,0,0,0,0,0,0,0,0,0,admiration lov
234640,ambush ,fear,1,pitfall,,,,3,1,0,0,0,0,0,0,0,0,0,ambush pitfall
234644,ambush ,surprise,1,pitfall,,,,10,1,0,0,0,0,0,0,0,0,0,ambush pitfall
234673,coax ,trust,1,motive,,,,5,1,0,0,0,0,0,0,0,0,0,coax motiv
234680,ravine ,fear,1,interval,,,,3,1,0,0,0,0,0,0,0,0,0,ravine interval
234753,patrol ,trust,1,journey,,,,5,1,0,0,0,0,0,0,0,0,0,patrol journey
234780,horrible ,fear,1,ugliness, horrid, odious,,3,1,0,0,0,0,0,0,0,0,0,horrible ugliness horrid odious
234781,horrible ,anger,1,ugliness, horrid, odious,,4,1,0,0,0,0,0,0,0,0,0,horrible ugliness horrid odious
234788,horrible ,disgust,1,ugliness, horrid, odious,,7,1,0,0,0,0,0,0,0,0,0,horrible ugliness horrid odious
234810,sultan ,fear,1,master,,,,3,1,0,0,0,0,0,0,0,0,0,sultan master
234860,penal ,fear,1,punishment,,,,3,1,0,0,0,0,0,0,0,0,0,penal punishment
234867,penal ,sadness,1,punishment,,,,6,1,0,0,0,0,0,0,0,0,0,penal punishment
234872,renovation ,anticip,1,restoration,,,,9,1,0,0,0,0,0,0,0,0,0,renovation restorati
234879,renovation ,joy,1,restoration,,,,8,1,0,0,0,0,0,0,0,0,0,renovation restorati
234951,oust ,anger,1,ejection,,,,4,1,0,0,0,0,0,0,0,0,0,ust ejecti
234957,oust ,sadness,1,ejection,,,,6,1,0,0,0,0,0,0,0,0,0,ust ejecti
235030,dread ,fear,1,fear,,,,3,1,0,0,0,0,0,0,0,0,0,dread fear
235032,dread ,anticip,1,fear,,,,9,1,0,0,0,0,0,0,0,0,0,dread fear
235058,farcical ,disgust,1,ridiculousness,,,,7,1,0,0,0,0,0,0,0,0,0,farcical ridiculousness
235127,infamy ,sadness,1,disrepute,,,,6,1,0,0,0,0,0,0,0,0,0,infamy disreput
235140,persecution ,fear,1,malevolence,,,,3,1,0,0,0,0,0,0,0,0,0,persecution malevolenc
235141,persecution ,anger,1,malevolence,,,,4,1,0,0,0,0,0,0,0,0,0,persecution malevolenc
235147,persecution ,sadness,1,malevolence,,,,6,1,0,0,0,0,0,0,0,0,0,persecution malevolenc
235148,persecution ,disgust,1,malevolence,,,,7,1,0,0,0,0,0,0,0,0,0,persecution malevolenc
235154,illusion ,surprise,1,deception, trickery, trap,,10,1,0,0,0,0,0,0,0,0,0,illusion deception trickery trap
235177,sullen ,sadness,1,crusty, sour, surly,,6,1,0,0,0,0,0,0,0,0,0,sullen crusty sour surly
235183,flange ,trust,1,edge,,,,5,1,0,0,0,0,0,0,0,0,0,flange edg
235190,mafia ,fear,1,thief,,,,3,1,0,0,0,0,0,0,0,0,0,mafia thief
235210,conflict ,fear,1,opposition, collision, clashing,,3,1,0,0,0,0,0,0,0,0,0,conflict opposition collision clashing
235211,conflict ,anger,1,opposition, collision, clashing,,4,1,0,0,0,0,0,0,0,0,0,conflict opposition collision clashing
235320,bomb ,fear,1,wit, jest, retort,,3,1,0,0,0,0,0,0,0,0,0,bomb wit jest retort
235321,bomb ,anger,1,wit, jest, retort,,4,1,0,0,0,0,0,0,0,0,0,bomb wit jest retort
235324,bomb ,surprise,1,wit, jest, retort,,10,1,0,0,0,0,0,0,0,0,0,bomb wit jest retort
235330,avoid ,fear,1,dislike,,,,3,1,0,0,0,0,0,0,0,0,0,avoid dislik
235341,tree ,anger,1,vegetable,,,,4,1,0,0,0,0,0,0,0,0,0,tree vegetabl
235342,tree ,anticip,1,vegetable,,,,9,1,0,0,0,0,0,0,0,0,0,tree vegetabl
235343,tree ,trust,1,vegetable,,,,5,1,0,0,0,0,0,0,0,0,0,tree vegetabl
235344,tree ,surprise,1,vegetable,,,,10,1,0,0,0,0,0,0,0,0,0,tree vegetabl
235348,tree ,disgust,1,vegetable,,,,7,1,0,0,0,0,0,0,0,0,0,tree vegetabl
235349,tree ,joy,1,vegetable,,,,8,1,0,0,0,0,0,0,0,0,0,tree vegetabl
235350,thundering ,fear,1,size,,,,3,1,0,0,0,0,0,0,0,0,0,thundering siz
235351,thundering ,anger,1,size,,,,4,1,0,0,0,0,0,0,0,0,0,thundering siz
235403,officer ,trust,1,master, magistrate, provost,,5,1,0,0,0,0,0,0,0,0,0,fficer master magistrate provost
235413,charitable ,trust,1,giving,,,,5,1,0,0,0,0,0,0,0,0,0,charitable giving
235419,charitable ,joy,1,giving,,,,8,1,0,0,0,0,0,0,0,0,0,charitable giving
235602,onset ,anticip,1,beginning,,,,9,1,0,0,0,0,0,0,0,0,0,set beginning
235627,moribund ,sadness,1,disease,,,,6,1,0,0,0,0,0,0,0,0,0,moribund diseas
235641,money ,anger,1,wealth,,,,4,1,0,0,0,0,0,0,0,0,0,money wealth
235642,money ,anticip,1,wealth,,,,9,1,0,0,0,0,0,0,0,0,0,money wealth
235643,money ,trust,1,wealth,,,,5,1,0,0,0,0,0,0,0,0,0,money wealth
235644,money ,surprise,1,wealth,,,,10,1,0,0,0,0,0,0,0,0,0,money wealth
235649,money ,joy,1,wealth,,,,8,1,0,0,0,0,0,0,0,0,0,money wealth
235723,manage ,trust,1,direction,,,,5,1,0,0,0,0,0,0,0,0,0,manage directi
235757,aching ,sadness,1,physical pain,,,,6,1,0,0,0,0,0,0,0,0,0,aching physical pai
235773,legitimacy ,trust,1,legality,,,,5,1,0,0,0,0,0,0,0,0,0,legitimacy legality
235813,legal ,trust,1,legality,,,,5,1,0,0,0,0,0,0,0,0,0,legal legality
235862,forecast ,anticip,1,preparation, predispose, take steps,,9,1,0,0,0,0,0,0,0,0,0,forecast preparation predispose take steps
235870,flinch ,fear,1,avoidance, make way for, dodge,,3,1,0,0,0,0,0,0,0,0,0,flinch avoidance make way for dodg
235872,flinch ,anticip,1,avoidance, make way for, dodge,,9,1,0,0,0,0,0,0,0,0,0,flinch avoidance make way for dodg
235878,flinch ,disgust,1,avoidance, make way for, dodge,,7,1,0,0,0,0,0,0,0,0,0,flinch avoidance make way for dodg
235930,doomed ,fear,1,pain,,,,3,1,0,0,0,0,0,0,0,0,0,doomed pai
235937,doomed ,sadness,1,pain,,,,6,1,0,0,0,0,0,0,0,0,0,doomed pai
235952,saint ,anticip,1,angel,,,,9,1,0,0,0,0,0,0,0,0,0,saint angel
